Index,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Finger1,Finger2,Finger3,Finger4,Finger5,Iteration,Gesture
1108,9.81,0.28,3.0,-0.13,-0.26,-0.39,529.0,555.0,548.0,567.0,584.0,8,2
1109,10.31,-3.56,1.41,-0.33,-0.12,-0.45,528.0,557.0,547.0,567.0,584.0,8,2
1110,7.39,-6.98,-0.18,-0.41,-0.17,-0.47,528.0,556.0,548.0,568.0,584.0,8,2
1111,6.62,-10.8,-0.48,0.1,0.19,0.09,527.0,557.0,547.0,568.0,584.0,8,2
1112,5.26,-7.64,0.07,0.2,-0.03,0.29,528.0,556.0,547.0,567.0,584.0,8,2
1113,9.22,-5.59,0.78,0.24,0.32,0.59,527.0,556.0,547.0,567.0,584.0,8,2
1114,10.81,0.86,3.5,-0.2,-0.57,0.05,528.0,556.0,548.0,567.0,584.0,8,2
1115,11.7,5.49,5.07,0.1,0.79,0.0,528.0,556.0,548.0,567.0,584.0,8,2
1116,10.91,2.03,3.84,-0.1,-0.37,-0.28,528.0,556.0,548.0,567.0,585.0,8,2
1117,9.89,-1.68,2.06,-0.28,-0.08,-0.44,528.0,556.0,548.0,568.0,585.0,8,2
1118,8.91,-5.58,0.32,-0.45,-0.25,-0.58,527.0,555.0,548.0,568.0,584.0,8,2
1119,7.21,-10.1,-0.84,-0.17,-0.07,-0.24,528.0,556.0,547.0,568.0,584.0,8,2
1120,6.13,-9.1,0.57,0.37,0.36,0.37,528.0,556.0,547.0,568.0,584.0,8,2
1121,7.28,-6.63,-0.57,0.1,-0.05,0.43,529.0,556.0,547.0,569.0,584.0,8,2
1122,12.09,-4.09,2.05,0.12,0.13,0.57,528.0,556.0,547.0,568.0,584.0,8,2
1123,10.52,2.48,4.3,0.15,-0.01,0.3,527.0,556.0,548.0,568.0,584.0,8,2
1124,8.79,4.56,4.23,0.23,0.14,0.09,529.0,556.0,548.0,569.0,585.0,8,2
1125,9.93,1.33,2.68,-0.12,-0.35,-0.34,529.0,556.0,548.0,569.0,585.0,8,2
1126,10.37,-2.8,1.66,-0.39,-0.12,-0.41,528.0,556.0,548.0,568.0,585.0,8,2
1127,8.09,-6.43,0.26,-0.51,-0.28,-0.58,529.0,555.0,548.0,568.0,585.0,8,2
1128,6.95,-10.23,-0.66,-0.12,0.08,-0.13,528.0,556.0,547.0,569.0,585.0,8,2
1129,5.35,-8.9,0.57,0.29,0.17,0.36,528.0,557.0,547.0,568.0,585.0,8,2
1130,7.16,-6.7,-0.39,0.14,-0.24,0.26,528.0,556.0,548.0,568.0,584.0,8,2
1131,12.51,-4.04,2.49,0.22,0.24,0.63,529.0,556.0,547.0,568.0,585.0,8,2
1132,11.03,1.88,4.02,0.12,0.02,0.32,529.0,557.0,548.0,569.0,585.0,8,2
1133,8.61,4.31,4.43,0.03,-0.14,0.15,528.0,556.0,548.0,569.0,585.0,8,2
1134,9.71,1.57,3.3,-0.09,-0.47,-0.36,528.0,557.0,548.0,568.0,585.0,8,2
1135,10.47,-2.7,1.73,-0.4,-0.15,-0.43,529.0,556.0,548.0,569.0,585.0,8,2
1136,8.02,-6.99,0.45,-0.43,-0.2,-0.56,529.0,556.0,548.0,569.0,585.0,8,2
1137,6.09,-11.03,-0.49,-0.03,0.13,-0.1,528.0,556.0,548.0,569.0,584.0,8,2
1138,5.22,-8.68,0.02,0.25,0.02,0.43,528.0,556.0,548.0,568.0,585.0,8,2
1139,7.85,-6.33,-0.64,0.08,0.26,0.54,528.0,556.0,548.0,569.0,585.0,8,2
1140,13.31,-4.24,4.18,0.25,0.41,0.16,528.0,556.0,548.0,569.0,584.0,8,2
1141,12.84,3.23,5.42,0.09,0.24,0.21,528.0,556.0,548.0,569.0,585.0,8,2
1142,10.92,1.24,6.15,-0.17,-0.18,0.13,528.0,556.0,549.0,569.0,585.0,8,2
1143,9.49,0.99,2.96,-0.12,-0.14,-0.32,528.0,556.0,548.0,570.0,585.0,8,2
1144,10.22,-4.18,1.62,-0.34,-0.01,-0.45,528.0,556.0,548.0,569.0,585.0,8,2
1145,8.11,-7.65,0.07,-0.31,-0.1,-0.51,528.0,556.0,548.0,569.0,585.0,8,2
1146,6.19,-10.66,-0.18,-0.04,-0.05,-0.09,528.0,557.0,548.0,569.0,585.0,8,2
1147,5.6,-7.39,-0.01,0.24,0.14,0.43,528.0,556.0,548.0,570.0,585.0,8,2
1148,8.83,-5.98,0.71,0.24,0.26,0.55,529.0,556.0,548.0,570.0,585.0,8,2
1149,9.78,-1.77,2.78,-0.23,0.28,0.35,529.0,557.0,549.0,569.0,585.0,8,2
1150,14.24,2.21,6.39,0.05,0.6,-0.04,528.0,557.0,549.0,570.0,585.0,8,2
1151,9.73,1.08,5.47,-0.19,-0.12,0.01,530.0,556.0,549.0,569.0,585.0,8,2
1152,10.18,0.82,3.12,-0.16,-0.22,-0.37,529.0,556.0,549.0,570.0,585.0,8,2
1153,10.3,-3.26,1.98,-0.37,-0.12,-0.47,530.0,556.0,549.0,569.0,585.0,8,2
1154,8.35,-6.58,0.6,-0.39,-0.15,-0.53,529.0,556.0,549.0,569.0,586.0,8,2
1155,7.05,-10.42,-0.33,-0.08,-0.04,-0.21,528.0,558.0,548.0,570.0,584.0,8,2
1156,5.15,-8.21,-0.34,0.36,0.06,0.4,529.0,556.0,548.0,569.0,585.0,8,2
1157,8.78,-5.59,0.56,0.12,0.17,0.45,529.0,557.0,548.0,570.0,585.0,8,2
1158,10.94,-3.55,2.31,0.03,0.02,0.44,530.0,556.0,548.0,570.0,585.0,8,2
1159,9.52,2.01,4.23,0.11,-0.04,0.18,530.0,557.0,549.0,570.0,585.0,8,2
1160,7.54,3.95,3.76,0.13,0.03,0.08,529.0,558.0,549.0,570.0,586.0,8,2
1161,9.69,0.99,3.18,-0.06,-0.34,-0.28,530.0,557.0,549.0,570.0,585.0,8,2
1162,10.03,-3.11,2.07,-0.18,0.06,-0.34,529.0,556.0,549.0,569.0,586.0,8,2
1163,7.97,-6.47,1.09,-0.32,-0.16,-0.55,530.0,556.0,549.0,570.0,585.0,8,2
1164,6.11,-9.25,-0.32,-0.19,-0.19,-0.31,530.0,557.0,549.0,570.0,586.0,8,2
1165,5.58,-8.46,0.22,0.29,0.23,0.38,530.0,556.0,549.0,569.0,585.0,8,2
1166,7.42,-6.57,0.17,0.03,-0.07,0.41,529.0,557.0,548.0,569.0,585.0,8,2
1167,10.58,-4.11,1.83,0.17,0.3,0.62,529.0,556.0,549.0,570.0,585.0,8,2
1168,9.5,1.72,3.71,0.04,-0.24,0.09,529.0,556.0,549.0,570.0,585.0,8,2
1169,11.4,5.59,4.13,0.09,0.22,0.02,529.0,556.0,549.0,570.0,585.0,8,2
1170,10.81,1.08,3.98,0.09,-0.19,-0.23,530.0,556.0,549.0,569.0,586.0,8,2
1171,10.16,-1.47,2.33,-0.24,-0.03,-0.33,530.0,556.0,549.0,570.0,586.0,8,2
1172,9.23,-5.29,1.37,-0.47,-0.34,-0.67,529.0,557.0,549.0,570.0,586.0,8,2
1173,6.93,-7.97,-0.15,-0.27,-0.1,-0.44,529.0,557.0,549.0,569.0,586.0,8,2
1174,7.71,-8.29,0.62,-0.08,-0.17,-0.17,530.0,557.0,548.0,570.0,585.0,8,2
1175,4.97,-6.6,-0.32,0.26,0.08,0.44,529.0,557.0,548.0,570.0,586.0,8,2
1176,9.68,-5.04,0.17,0.09,0.46,0.63,529.0,556.0,549.0,570.0,586.0,8,2
1177,12.68,-2.26,4.13,0.21,-0.01,0.36,528.0,557.0,549.0,570.0,585.0,8,2
1178,11.27,4.2,4.83,0.02,-0.28,0.09,530.0,556.0,549.0,570.0,585.0,8,2
1179,13.0,0.63,5.25,0.02,-0.01,0.07,529.0,557.0,548.0,571.0,586.0,8,2
1180,10.29,-0.41,2.63,-0.1,-0.05,-0.27,530.0,556.0,549.0,570.0,586.0,8,2
1181,9.83,-4.53,1.82,-0.22,-0.08,-0.4,529.0,557.0,549.0,570.0,586.0,8,2
1182,7.67,-6.99,0.01,-0.4,-0.42,-0.59,529.0,557.0,548.0,570.0,585.0,8,2
1183,5.91,-10.11,-0.27,-0.12,-0.04,-0.03,529.0,557.0,549.0,570.0,586.0,8,2
1184,5.74,-8.25,0.31,0.21,0.15,0.41,528.0,557.0,548.0,570.0,585.0,8,2
1185,9.7,-4.59,1.18,0.2,0.38,0.47,529.0,556.0,548.0,570.0,585.0,8,2
1186,12.45,-0.89,4.0,0.09,-0.03,0.24,528.0,556.0,549.0,570.0,586.0,8,2
1187,12.76,5.1,4.67,0.05,0.13,0.23,530.0,557.0,549.0,571.0,586.0,8,2
1188,11.52,1.7,4.48,0.03,0.01,-0.04,529.0,556.0,549.0,571.0,586.0,8,2
1189,10.37,-0.78,2.66,-0.15,-0.06,-0.33,529.0,556.0,549.0,571.0,586.0,8,2
1190,9.23,-4.41,1.28,-0.35,-0.13,-0.5,529.0,556.0,549.0,569.0,586.0,8,2
1191,7.71,-8.21,0.15,-0.26,-0.07,-0.45,529.0,557.0,549.0,571.0,586.0,8,2
1192,5.67,-9.85,1.09,0.16,0.16,0.12,529.0,556.0,548.0,570.0,586.0,8,2
1193,5.11,-7.25,-0.27,0.27,0.09,0.42,530.0,556.0,548.0,571.0,585.0,8,2
1194,9.69,-4.7,0.56,0.09,0.26,0.6,529.0,556.0,548.0,571.0,586.0,8,2
1195,11.69,-1.81,3.74,0.07,0.09,0.42,530.0,556.0,549.0,571.0,585.0,8,2
1196,8.03,3.71,5.35,-0.06,0.45,-0.01,530.0,557.0,549.0,570.0,585.0,8,2
1197,12.76,0.65,5.61,-0.05,-0.08,0.03,530.0,557.0,549.0,572.0,586.0,8,2
1198,10.03,-0.27,3.1,-0.09,-0.02,-0.25,530.0,556.0,549.0,571.0,586.0,8,2
1199,9.91,-4.01,2.07,-0.32,-0.24,-0.51,530.0,557.0,549.0,571.0,585.0,8,2
1200,8.94,-3.4,1.96,-0.03,-0.02,0.01,533.0,557.0,548.0,573.0,586.0,9,2
1201,8.97,-3.47,2.05,-0.02,-0.01,0.0,532.0,558.0,549.0,573.0,586.0,9,2
1202,8.79,-3.57,2.29,-0.15,-0.21,-0.02,532.0,558.0,549.0,573.0,586.0,9,2
1203,8.72,-3.31,2.01,-0.21,-0.31,-0.12,533.0,557.0,549.0,572.0,586.0,9,2
1204,9.26,-3.3,1.95,-0.16,-0.32,-0.1,533.0,558.0,548.0,572.0,586.0,9,2
1205,9.17,-3.16,1.21,-0.05,-0.32,-0.06,534.0,558.0,548.0,571.0,586.0,9,2
1206,9.9,-3.72,1.12,0.06,-0.14,-0.04,535.0,558.0,548.0,572.0,585.0,9,2
1207,9.21,-2.49,1.14,0.14,0.11,0.08,533.0,558.0,548.0,572.0,585.0,9,2
1208,10.64,-1.46,2.4,0.21,0.21,0.11,533.0,559.0,548.0,572.0,585.0,9,2
1209,9.94,-0.9,2.17,0.05,0.06,-0.06,533.0,558.0,548.0,571.0,586.0,9,2
1210,8.8,-3.25,1.21,-0.15,-0.07,-0.21,533.0,559.0,548.0,570.0,586.0,9,2
1211,8.5,-6.78,-0.17,-0.34,-0.16,-0.27,532.0,558.0,549.0,569.0,586.0,9,2
1212,8.41,-7.41,0.43,0.25,0.32,0.17,532.0,559.0,548.0,570.0,586.0,9,2
1213,6.22,-6.33,0.45,0.16,0.08,0.27,534.0,559.0,549.0,570.0,586.0,9,2
1214,9.57,-2.75,1.38,0.06,0.31,0.34,532.0,558.0,549.0,571.0,586.0,9,2
1215,12.2,3.42,4.56,-0.12,-0.23,0.0,532.0,558.0,549.0,571.0,586.0,9,2
1216,10.68,2.89,4.16,0.03,-0.04,0.1,533.0,558.0,549.0,571.0,586.0,9,2
1217,10.63,-0.48,3.3,-0.09,0.04,-0.2,532.0,559.0,550.0,573.0,586.0,9,2
1218,9.17,-4.06,1.27,-0.33,-0.17,-0.46,531.0,560.0,550.0,572.0,586.0,9,2
1219,10.96,-15.39,-0.71,-0.28,-0.6,-0.27,531.0,560.0,549.0,572.0,586.0,9,2
1220,10.86,-6.21,1.32,0.12,0.19,-0.12,531.0,558.0,549.0,571.0,585.0,9,2
1221,5.27,-6.5,0.31,0.08,-0.04,0.25,532.0,560.0,549.0,571.0,586.0,9,2
1222,9.12,-4.24,0.7,-0.08,0.36,0.45,532.0,560.0,549.0,571.0,586.0,9,2
1223,13.06,-0.04,5.04,-0.03,0.1,0.35,533.0,559.0,550.0,572.0,586.0,9,2
1224,10.43,4.88,5.88,-0.1,-0.49,-0.04,533.0,558.0,549.0,572.0,587.0,9,2
1225,12.26,0.25,4.34,-0.1,-0.14,-0.13,533.0,560.0,550.0,572.0,587.0,9,2
1226,9.2,-1.28,2.36,-0.12,-0.02,-0.31,532.0,559.0,549.0,572.0,586.0,9,2
1227,9.06,-5.35,1.04,-0.39,-0.31,-0.49,533.0,559.0,549.0,572.0,586.0,9,2
1228,7.34,-9.55,-0.84,-0.24,-0.13,-0.27,531.0,559.0,549.0,571.0,586.0,9,2
1229,5.66,-7.93,0.73,0.25,0.11,0.28,530.0,559.0,549.0,571.0,585.0,9,2
1230,7.41,-6.57,0.19,0.02,-0.22,0.27,531.0,559.0,549.0,571.0,585.0,9,2
1231,9.57,-3.7,1.19,0.1,0.21,0.46,532.0,559.0,549.0,570.0,586.0,9,2
1232,12.1,0.61,4.54,0.3,0.19,0.24,532.0,559.0,549.0,571.0,586.0,9,2
1233,12.1,4.78,5.41,-0.12,-0.44,0.02,532.0,559.0,549.0,571.0,586.0,9,2
1234,10.27,1.32,4.41,0.1,0.12,-0.12,532.0,559.0,549.0,572.0,587.0,9,2
1235,10.13,-1.58,2.29,-0.2,-0.02,-0.33,531.0,559.0,550.0,571.0,586.0,9,2
1236,8.55,-5.89,0.96,-0.27,-0.07,-0.42,531.0,559.0,549.0,572.0,586.0,9,2
1237,6.82,-10.17,0.45,-0.08,-0.08,-0.26,530.0,559.0,549.0,571.0,586.0,9,2
1238,5.89,-7.7,0.66,0.2,0.01,0.16,530.0,558.0,549.0,570.0,586.0,9,2
1239,6.86,-6.27,-0.36,0.06,0.02,0.32,531.0,559.0,549.0,571.0,586.0,9,2
1240,9.51,-4.12,0.9,0.06,0.25,0.45,531.0,559.0,549.0,572.0,586.0,9,2
1241,13.74,1.85,5.34,-0.22,-0.24,0.25,530.0,560.0,549.0,572.0,586.0,9,2
1242,8.14,1.64,5.52,0.41,0.15,-0.0,531.0,560.0,550.0,572.0,586.0,9,2
1243,10.08,1.54,3.45,0.04,-0.17,-0.27,532.0,560.0,550.0,572.0,586.0,9,2
1244,10.1,-1.74,1.91,-0.18,-0.06,-0.31,532.0,559.0,550.0,572.0,586.0,9,2
1245,8.21,-5.59,0.21,-0.35,-0.31,-0.53,532.0,560.0,550.0,572.0,586.0,9,2
1246,7.62,-10.3,-0.23,-0.07,0.18,-0.05,531.0,560.0,550.0,572.0,587.0,9,2
1247,5.94,-9.12,1.12,0.34,-0.04,0.29,533.0,560.0,550.0,572.0,586.0,9,2
1248,6.71,-6.39,-0.11,0.06,-0.04,0.36,532.0,560.0,550.0,573.0,586.0,9,2
1249,14.41,-3.18,3.18,-0.34,0.09,0.44,531.0,560.0,550.0,571.0,586.0,9,2
1250,9.73,1.48,3.84,-0.08,-0.23,0.21,531.0,561.0,550.0,572.0,586.0,9,2
1251,10.29,4.19,3.85,0.09,-0.07,-0.02,532.0,560.0,550.0,573.0,586.0,9,2
1252,10.62,0.6,2.82,-0.05,-0.11,-0.22,532.0,560.0,551.0,573.0,586.0,9,2
1253,10.12,-2.77,1.8,-0.24,0.0,-0.32,532.0,561.0,550.0,572.0,586.0,9,2
1254,8.43,-6.41,0.78,-0.4,-0.28,-0.49,532.0,560.0,550.0,573.0,587.0,9,2
1255,6.54,-9.7,-0.75,-0.17,-0.14,-0.18,531.0,560.0,551.0,572.0,586.0,9,2
1256,5.7,-7.95,-0.35,0.27,0.24,0.34,532.0,559.0,550.0,572.0,586.0,9,2
1257,8.11,-6.44,0.15,0.06,0.2,0.42,531.0,560.0,550.0,573.0,586.0,9,2
1258,11.77,-2.51,3.45,0.07,0.32,0.64,532.0,559.0,550.0,572.0,586.0,9,2
1259,9.11,6.67,4.61,-0.05,-0.31,0.25,531.0,560.0,550.0,573.0,586.0,9,2
1260,11.86,1.47,5.29,-0.03,0.07,0.04,533.0,560.0,550.0,572.0,586.0,9,2
1261,10.06,0.66,2.79,0.04,-0.12,-0.25,532.0,560.0,551.0,573.0,587.0,9,2
1262,10.24,-3.77,1.4,-0.35,-0.1,-0.45,533.0,560.0,550.0,573.0,587.0,9,2
1263,7.98,-8.14,-1.12,-0.47,-0.17,-0.49,533.0,560.0,550.0,573.0,587.0,9,2
1264,6.51,-10.72,0.67,0.22,0.4,0.27,532.0,560.0,550.0,572.0,586.0,9,2
1265,5.15,-7.43,0.69,0.14,-0.15,0.28,533.0,561.0,550.0,572.0,586.0,9,2
1266,9.68,-5.05,0.92,0.01,0.25,0.47,533.0,561.0,550.0,572.0,586.0,9,2
1267,9.52,-1.0,2.35,0.26,-0.01,0.2,532.0,560.0,550.0,572.0,586.0,9,2
1268,11.54,4.92,5.08,-0.04,0.25,0.25,532.0,561.0,550.0,573.0,586.0,9,2
1269,11.18,1.28,4.69,-0.09,-0.16,0.14,533.0,560.0,551.0,573.0,587.0,9,2
1270,8.71,0.53,2.32,-0.08,-0.17,-0.3,532.0,560.0,550.0,573.0,587.0,9,2
1271,9.85,-4.69,1.56,-0.35,-0.06,-0.39,532.0,560.0,551.0,573.0,587.0,9,2
1272,7.77,-4.11,0.26,-0.25,0.1,-0.41,532.0,560.0,550.0,573.0,586.0,9,2
1273,7.6,-8.05,0.2,-0.16,-0.07,-0.08,531.0,560.0,550.0,572.0,586.0,9,2
1274,6.56,-7.4,0.0,0.19,0.06,0.37,532.0,560.0,550.0,573.0,587.0,9,2
1275,9.73,-4.78,1.45,-0.13,-0.11,0.34,532.0,560.0,550.0,573.0,587.0,9,2
1276,8.08,1.88,3.02,0.23,0.04,0.12,533.0,560.0,550.0,573.0,587.0,9,2
1277,10.37,5.07,4.89,0.1,0.03,-0.08,532.0,562.0,550.0,573.0,587.0,9,2
1278,10.78,1.24,4.21,0.0,-0.2,-0.11,532.0,561.0,551.0,573.0,587.0,9,2
1279,9.6,-1.82,2.43,-0.18,-0.07,-0.33,532.0,560.0,550.0,573.0,587.0,9,2
1280,8.74,-5.45,0.85,-0.36,-0.18,-0.51,532.0,560.0,551.0,573.0,587.0,9,2
1281,6.95,-9.96,-0.03,-0.25,-0.17,-0.31,532.0,561.0,549.0,573.0,586.0,9,2
1282,6.09,-7.9,-0.2,0.17,0.09,0.22,532.0,560.0,550.0,572.0,586.0,9,2
1283,6.81,-6.64,-0.43,0.07,0.03,0.41,531.0,561.0,549.0,573.0,586.0,9,2
1284,11.2,-5.08,1.76,-0.04,0.11,0.5,532.0,560.0,550.0,572.0,587.0,9,2
1285,8.61,1.96,3.09,0.0,-0.44,0.07,532.0,561.0,550.0,573.0,587.0,9,2
1286,11.79,5.76,5.14,0.47,-0.1,0.19,532.0,560.0,551.0,572.0,587.0,9,2
1287,10.69,1.4,3.85,0.2,-0.03,-0.17,533.0,561.0,550.0,573.0,587.0,9,2
1288,9.92,-1.55,2.11,-0.15,-0.09,-0.3,533.0,560.0,551.0,574.0,587.0,9,2
1289,8.62,-5.72,0.92,-0.28,-0.12,-0.43,532.0,560.0,550.0,573.0,586.0,9,2
1290,6.56,-8.27,-0.06,-0.27,-0.24,-0.34,532.0,560.0,550.0,574.0,586.0,9,2
1291,8.24,-10.88,0.67,0.07,0.03,0.13,531.0,561.0,550.0,573.0,586.0,9,2
1292,6.1,-7.0,-0.15,0.14,0.01,0.33,532.0,561.0,550.0,572.0,586.0,9,2
1293,9.62,-4.65,1.18,0.14,0.48,0.6,533.0,560.0,550.0,572.0,587.0,9,2
1294,9.54,1.39,3.89,0.11,-0.08,0.08,533.0,560.0,550.0,573.0,587.0,9,2
1295,11.77,5.56,5.42,-0.0,-0.31,-0.02,533.0,561.0,551.0,573.0,587.0,9,2
1296,10.93,1.56,4.14,0.1,0.08,-0.17,533.0,561.0,551.0,573.0,587.0,9,2
1297,9.58,-1.78,2.1,-0.2,-0.11,-0.36,533.0,561.0,551.0,572.0,587.0,9,2
1298,8.16,-5.8,0.73,-0.28,-0.17,-0.46,533.0,561.0,551.0,574.0,587.0,9,2
1299,7.83,-10.01,-0.57,-0.22,-0.11,-0.28,534.0,561.0,550.0,573.0,587.0,9,2
1300,5.81,-7.83,0.22,0.23,0.18,0.24,533.0,561.0,550.0,572.0,586.0,9,2
1301,7.68,-6.3,-1.42,0.34,-0.45,0.3,532.0,560.0,550.0,573.0,587.0,9,2
1302,11.07,-4.87,1.85,0.18,0.52,0.59,532.0,561.0,549.0,573.0,587.0,9,2
1303,10.77,2.38,4.42,0.15,0.26,0.35,533.0,560.0,551.0,573.0,587.0,9,2
1304,9.86,2.5,5.02,0.18,-0.19,-0.03,533.0,561.0,550.0,573.0,587.0,9,2
1305,10.0,1.03,4.17,0.06,0.04,-0.23,533.0,561.0,551.0,573.0,588.0,9,2
1306,10.19,-2.49,2.15,-0.31,-0.14,-0.46,533.0,562.0,551.0,574.0,587.0,9,2
1307,8.34,-6.28,0.24,-0.38,-0.14,-0.53,533.0,561.0,550.0,573.0,587.0,9,2
1308,6.2,-10.62,-0.68,-0.04,0.17,-0.1,533.0,561.0,549.0,574.0,587.0,9,2
1309,4.94,-8.39,0.14,0.22,-0.0,0.4,532.0,560.0,549.0,573.0,587.0,9,2
1310,7.54,-6.3,-0.54,0.1,0.12,0.3,531.0,560.0,550.0,573.0,587.0,9,2
1311,14.02,-3.9,4.19,-0.01,0.0,0.55,532.0,562.0,549.0,573.0,587.0,9,2
1312,10.67,2.99,4.59,-0.05,-0.3,0.37,533.0,562.0,550.0,573.0,587.0,9,2
1313,12.65,3.25,5.38,-0.15,-0.13,0.26,533.0,559.0,551.0,574.0,587.0,9,2
1314,10.13,1.54,3.23,-0.0,-0.23,-0.29,533.0,561.0,550.0,574.0,587.0,9,2
1315,10.26,-3.01,1.51,-0.26,-0.0,-0.38,533.0,561.0,551.0,573.0,587.0,9,2
1316,7.76,-7.46,0.52,-0.33,-0.06,-0.51,533.0,561.0,551.0,573.0,587.0,9,2
1317,6.52,-10.98,-0.5,0.01,0.02,-0.16,532.0,561.0,550.0,573.0,587.0,9,2
1318,4.33,-8.5,-0.31,0.29,0.24,0.58,533.0,561.0,551.0,573.0,586.0,9,2
1319,8.71,-5.74,-0.28,-0.05,-0.01,0.29,533.0,561.0,550.0,574.0,587.0,9,2
1320,11.08,-2.9,3.47,0.1,0.47,0.67,533.0,561.0,550.0,573.0,587.0,9,2
1321,12.04,9.05,4.86,-0.06,-0.34,-0.18,531.0,561.0,550.0,573.0,587.0,9,2
1322,11.25,0.85,6.24,0.07,0.02,0.06,533.0,562.0,551.0,573.0,588.0,9,2
1323,10.59,0.9,3.04,-0.16,-0.38,-0.36,534.0,561.0,551.0,573.0,588.0,9,2
1324,9.38,-3.1,1.49,-0.37,-0.24,-0.49,533.0,562.0,550.0,574.0,587.0,9,2
1325,8.53,-7.2,0.45,-0.41,-0.23,-0.54,534.0,561.0,551.0,573.0,587.0,9,2
1326,6.55,-11.46,-0.33,-0.0,-0.13,-0.13,533.0,562.0,551.0,573.0,587.0,9,2
1327,5.1,-8.76,0.16,0.32,0.1,0.38,533.0,562.0,550.0,573.0,587.0,9,2
1328,8.09,-6.83,-0.22,0.08,0.24,0.42,532.0,563.0,550.0,573.0,586.0,9,2
1329,13.68,-4.48,4.14,0.24,0.09,0.49,533.0,562.0,550.0,574.0,587.0,9,2
1330,9.47,4.2,4.12,-0.24,-0.07,0.32,533.0,561.0,550.0,574.0,587.0,9,2
1331,10.47,1.88,5.26,0.01,0.28,0.08,534.0,562.0,551.0,573.0,587.0,9,2
1332,9.9,0.42,3.26,-0.06,-0.1,-0.27,534.0,561.0,551.0,574.0,587.0,9,2
1333,9.75,-3.94,1.68,-0.32,-0.05,-0.41,533.0,562.0,550.0,574.0,588.0,9,2
1334,6.93,-6.69,0.08,-0.57,-0.45,-0.57,533.0,562.0,551.0,574.0,587.0,9,2
1335,7.05,-11.17,-0.88,-0.18,-0.04,-0.09,533.0,561.0,551.0,573.0,587.0,9,2
1336,5.29,-7.93,0.14,0.42,0.14,0.58,533.0,562.0,550.0,573.0,587.0,9,2
1337,9.43,-5.89,0.88,0.08,0.2,0.53,533.0,562.0,550.0,573.0,587.0,9,2
1338,9.22,-2.29,2.46,0.39,0.4,0.22,533.0,561.0,550.0,574.0,587.0,9,2
1339,14.68,3.75,5.54,-0.29,-0.88,0.29,533.0,563.0,551.0,574.0,587.0,9,2
1340,11.34,1.06,5.32,-0.06,0.12,0.17,533.0,562.0,551.0,574.0,588.0,9,2
1341,10.18,0.85,3.5,-0.04,-0.13,-0.27,532.0,562.0,551.0,574.0,587.0,9,2
1342,9.84,-3.05,1.9,-0.23,-0.07,-0.37,534.0,563.0,551.0,574.0,588.0,9,2
1343,8.08,-6.9,0.45,-0.35,-0.3,-0.6,533.0,562.0,551.0,574.0,587.0,9,2
1344,6.7,-10.82,-0.69,-0.09,-0.05,-0.19,532.0,562.0,550.0,574.0,588.0,9,2
1345,4.87,-8.24,-0.75,0.36,0.15,0.44,533.0,562.0,551.0,573.0,587.0,9,2
1346,7.89,-6.06,-0.52,0.04,0.1,0.44,533.0,563.0,551.0,574.0,587.0,9,2
1347,14.78,-3.24,3.96,-0.07,0.01,0.59,533.0,562.0,551.0,574.0,587.0,9,2
1348,8.79,11.67,3.54,0.16,-0.07,0.13,534.0,563.0,551.0,573.0,587.0,9,2
1349,9.93,1.45,5.27,-0.02,0.02,0.07,533.0,562.0,551.0,575.0,587.0,9,2
1350,9.38,-3.41,1.53,0.01,0.04,0.02,536.0,562.0,551.0,575.0,588.0,10,2
1351,9.28,-3.3,1.53,-0.02,0.01,0.0,535.0,563.0,551.0,575.0,589.0,10,2
1352,9.51,-3.46,1.48,0.04,0.08,0.02,536.0,562.0,550.0,575.0,589.0,10,2
1353,9.14,-3.25,1.63,0.04,0.15,0.06,533.0,562.0,549.0,575.0,589.0,10,2
1354,8.95,-3.26,1.77,-0.09,-0.01,-0.02,533.0,562.0,549.0,574.0,588.0,10,2
1355,9.06,-3.29,1.38,-0.07,0.09,0.05,533.0,562.0,549.0,573.0,588.0,10,2
1356,8.85,-3.48,1.9,0.04,0.2,0.13,534.0,562.0,549.0,573.0,588.0,10,2
1357,9.18,-3.43,1.8,-0.08,-0.07,0.02,531.0,562.0,549.0,571.0,588.0,10,2
1358,9.75,-2.29,2.77,-0.01,0.02,0.03,532.0,563.0,549.0,571.0,588.0,10,2
1359,10.67,-0.24,2.57,0.07,-0.02,-0.08,532.0,563.0,549.0,571.0,587.0,10,2
1360,9.22,-3.09,1.63,-0.04,0.09,-0.14,532.0,563.0,549.0,572.0,588.0,10,2
1361,8.13,-8.58,-0.24,-0.24,0.06,-0.23,532.0,564.0,549.0,571.0,588.0,10,2
1362,6.26,-9.48,0.2,0.29,0.48,0.16,531.0,563.0,549.0,571.0,588.0,10,2
1363,6.67,-7.08,0.55,0.24,0.32,0.39,532.0,563.0,549.0,572.0,588.0,10,2
1364,10.53,-1.37,2.25,-0.17,-0.04,0.12,533.0,563.0,550.0,572.0,588.0,10,2
1365,11.88,3.99,4.7,0.04,0.25,0.32,532.0,563.0,550.0,573.0,589.0,10,2
1366,11.92,0.96,6.24,0.19,0.46,0.16,533.0,564.0,551.0,573.0,588.0,10,2
1367,9.52,-0.14,3.47,-0.21,-0.21,-0.31,532.0,564.0,550.0,573.0,588.0,10,2
